title,abstract
max-min secrecy rate optimization through beam focusing in near-field communications,"We propose a framework for near-field secure transmission, wherein a multi-antenna base station (BS) employs hybrid beamforming to transmit confidential information to multiple users (UEs), while mitigating the information leakage to multiple eavesdroppers (EVs). We solve the problem of maximizing the minimum UE’s secrecy rate via beam focusing in the near-field, subject to the transmit power budget constraint and unit-modulus phase shift constraints of the analog beamformer. We propose a computationally efficient way to solve this problem by employing successive convex approximation and alternating optimization techniques. Numerical results demonstrate the significant performance superiority of the proposed near-field beam focusing algorithm over the existing state-of-the-art techniques. We also discuss new interesting insights arising from the coexistence of multiple EVs and multiple UEs in the same angular direction."
energy harvesting meets data-oriented communication: delay-outage ratio analysis,"The data-oriented approach was initially proposed towards novel transmission strategies for individual data-transmission sessions by considering instantaneous operating conditions. Aligned with this, the present contribution focuses on the analysis of the delay outage ratio (DOR), a data-oriented performance metric, when far-field wireless power transfer is utilized with network elements capable of energy harvesting from ambient RF signals prior to the transmission periods. To that end, simple and accurate analytic expressions are derived considering the involved battery charging intervals as well as the length of the data segment, available bandwidth and delay constraints. These expressions are corroborated by numerical simulations and they are subsequently used in developing useful theoretical and practical insights of interest. Besides highlighting the importance of the new data-oriented DOR metric, the offered results are shown to be useful in the design of realistic energy harvesting-based data transmission systems in future networks."
aggregation design for personalized federated multi-modal learning over wireless networks,"Federated Multi-Modal Learning (FMML) is an emerging field that integrates information from different modalities in federated learning to improve the learning performance. In this letter, we develop a parameter scheduling scheme to improve personalized performance and communication efficiency in personalized FMML, considering the non-independent and nonidentically distributed (non-IID) data along with the modality heterogeneity. Specifically, a learning-based approach is utilized to obtain the aggregation coefficients for parameters of different modalities on distinct devices. Based on the aggregation coefficients and channel state, a subset of parameters is scheduled to be uploaded to a server for each modality. Experimental results show that the proposed algorithm can effectively improve the personalized performance of FMML."
model order selection and meta analysis-based cooperative wideband spectrum sensing,"This letter introduces two innovative solutions for cooperative wideband spectrum sensing (WSS) that obviate the requirement for prior knowledge of noise power at the sensors and primary users (PUs) signals. The first method employs an information theoretic criteria (ITC)-based approach, presenting a threshold-free solution. The second method harnesses sensor cooperation through a novel mixture detector based on meta-analysis, a statistical method that combines results from multiple independent tests. To evaluate the efficacy of the proposed detectors, we conduct a comprehensive case study that considers shadowing effects and frequency-selective multipath channels between PUs and sensors. Our results demonstrate that the two WSS methods exhibit remarkable detection performance, particularly in low signal-to-noise ratio (SNR) regimes, outperforming a set of machine learning-based state-of-the-art solutions."
channel estimation for wideband mmwave mimo-ofdm system with beam squint effect,"Millimeter-wave (mmWave) communication has been widely considered as a key enabler for the future wireless systems. To combat the high propagation loss associated with mmWave band, accurate channel state information is especially essential for achieving large beamforming gain. However, due to the influence of beam squint effect and frequency-selective fading, accurate channel estimation is challenging in a typical wideband multiple-input multiple-output system. To tackle this issue, by exploiting the structure information of the wideband channel, we first recast the channel estimation as a joint sparse signal recovery problem. Building upon this, we propose a channel estimation scheme that can effectively refine the relevant channel parameters in an iterative minimization manner. Numerical results are provided to illustrate the effectiveness of our proposed method."
fast error and erasure decoding algorithm for reed-solomon codes,"Reed-Solomon (RS) codes are widely used to correct errors and erasures. This letter proposes a fast error and erasure decoding algorithm for RS codes. It achieves the best-known complexity <inline-formula> <tex-math notation= LaTeX >$O(n\log (n-k) + (n-k)\log ^{2}(n-k))$ </tex-math></inline-formula>, where <inline-formula> <tex-math notation= LaTeX >$n, k$ </tex-math></inline-formula> are the code length and dimension, respectively. Furthermore, the proposed method is efficient for practical codes. For decoding RS(255, 223), compared with the existing method, the new algorithm saves 32% field operations."
spanning tree matching decoder for quantum surface codes,"We introduce the spanning tree matching (STM) decoder for surface codes, which guarantees the error correction capability up to the code’s designed distance by first employing an instance of the minimum spanning tree on a subset of ancilla qubits within the lattice. Then, a perfect matching graph is simply obtained, by selecting the edges more likely to be faulty. A comparative analysis reveals that the STM decoder, at the cost of a slight performance degradation, provides a substantial advantage in decoding time compared to the minimum weight perfect matching (MWPM) decoder. Finally, we propose an even more simplified and faster algorithm, the Rapid-Fire (RFire) decoder, designed for scenarios where decoding speed is a critical requirement."
localization in multipath environments via active sensing with reconfigurable intelligent surfaces,"This letter investigates an uplink pilot-based wireless indoor localization problem in a multipath environment for a single-input single-output (SISO) narrowband communication system aided by reconfigurable intelligent surface (RIS). The indoor localization problem is challenging because the uplink channel consists of multiple overlapping propagation paths with varying amplitudes and phases, which are not easy to differentiate. This letter proposes the use of RIS capable of adaptively changing its reflection pattern to sense such a multiple-path environment. Toward this end, we train a long-short-term-memory (LSTM) based controller to perform adaptive sequential reconfigurations of the RIS over multiple stages and propose to group multiple pilots as input in each stage. Information from the multiple paths is captured by training the LSTM to generate multiple RIS configurations to align to the different paths within each stage. Experimental results show that the proposed approach is effective in significantly reducing training complexity while maintaining localization performance at fixed number of pilots."
a novel reconfigurable mapping of physical-layer network coding with m-qam,"In this letter, a novel reconfigurable mapping (RM) scheme for a physical-layer network coding (PNC) system based on M-ary quadrature amplitude modulation (M-QAM) is proposed. To solve the ambiguity problem, key expressions were given in our system, efficient algorithms were designed, and corresponding mapping rule tables were developed. This technique offers significant advantages over other technologies. Simulation results demonstrate that the RM-16QAM scheme provides a gain of 2.4 dB compared to alternative schemes, while the RM-64QAM strategy confers a notable gain of 6.3 dB over the conventional scheme."
uav-assisted localization based on joint toa-rss nlos identification,"In this letter, UAV-assisted localization of terrestrial nodes based on identification is investigated. The proposed algorithm is intended to alleviate adverse effects of non-line-of-sight (NLOS) propagation and considers air-to-ground channel model, which is mainly divided into two parts: identification and localization. First, UAV is used as an aerial mobile anchor to capture time-of-arrival (TOA) and received signal strength (RSS) measurements. According to Neyman-Pearson theorem, a joint TOA-RSS hypothesis test is performed to identify NLOS links. After that, if there are enough line-of-sight (LOS) measurements, NLOS links are discarded and only LOS links are used for multilateration. Simulation results demonstrate that the proposed algorithm outperforms for identifying NLOS links compared with existing methods, and can ensure high localization accuracy in NLOS propagation environment."
intelligent reflecting surfaces vs. full-duplex relays: a comparison in the air,"This letter aims to provide a fundamental analytical comparison for the two major types of relaying methods: intelligent reflecting surfaces and full-duplex relays, particularly focusing on unmanned aerial vehicle communication scenarios. Both amplify-and-forward and decode-and-forward relaying schemes are included in the comparison. In addition, optimal 3D UAV deployment and minimum transmit power under the quality of service constraint are derived. Our numerical results show that IRSs of medium size exhibit comparable performance to AF relays, meanwhile outperforming DF relays under extremely large surface size and high data rates."
an efficient information reconciliation scheme via partial encoding for physical layer secret key generation,"This letter proposes an efficient information reconciliation coding scheme for physical layer secret key generation. We consider a high-rate key generation system, where multiple key bits are extracted from one Gaussian random variable source, each of which has different reliability depending on its bit level. Although the conventional bit-interleaved coded modulation (BICM)-type reconciliation protects all the key bits by forward error correction (FEC), the computational complexity associated with its encoding and decoding can be a bottleneck in achieving a high secret key rate especially for low-cost devices with limited computational capabilities. To alleviate this complexity issue, we propose a new reconciliation scheme that efficiently reduces the complexity by applying FEC only to the least reliable bits (LRBs). We demonstrate by simulations that the proposed information reconciliation based on partial encoding achieves a lower key bit mismatch rate (BMR) than the conventional BICM-type reconciliation even with lower decoding complexity. Furthermore, we provide a lower bound on the asymptotic BMR of the proposed scheme that is useful for estimating the performance in high signal-to-noise ratio (SNR) regimes."
efficient trajectory planning and dynamic resource allocation for uav-enabled mec system,"This letter aims to minimize the summation energy consumption of user equipments under controllable task backlog queues with unmanned aerial vehicles (UAV)-assisted mobile edge computing system. Based on Lyapunov optimization, the original stochastic optimization problem can be transformed into a deterministic optimization problem, and system stability is also ensured. To address this nonconvex problem, we employ alternating optimization to achieve the near-optimal transmit power, bandwidth ratio, and trajectory planning, respectively. Furthermore, considering the accuracy of the solution and algorithm complexity, we propose a two-stage operating mode for the UAV based on a recursive successive convex approximation method to optimize trajectory. Finally, the convergence and effectiveness of the proposed algorithm are validated through simulation results."
maximizing interweave crns throughput under ssdf attacks: a drl-enabled pomdp approach,"This work addresses the threat of Spectrum Sensing Data Falsification (SSDF) attacks in interweave Cognitive Radio Networks (CRNs), which manipulate the spectrum sensing process and consequently affect the overall performance and reliability of CRNs. We exploit passive and active Reconfigurable Intelligent Surfaces (RIS) to counter these issues and enhance signal integrity and data delivery. We adopt a Partially Observable Markov Decision Process (POMDP) framework to increase the spectrum efficiency. We propose a Belief Aware Reinforcement Learning (BARL) algorithm to maximize the effective data rate in CRNs while addressing multiple constraints under SSDF attacks."
optimizing age of information in multi-stream status update systems: a game theory perspective,"This work focuses on the problem of data generation rate control in multi-stream status update system and proposes a decentralized node data generation rate control algorithm based on game theory. By analyzing the interaction between nodes during data transmission, a non-cooperative game model for node data generation rate is constructed. It is proven that this game has a unique Nash Equilibrium (NE), and a corresponding search algorithm is designed for nodes to ensure the fast convergence to the NE for the system. Research results demonstrate that using the proposed generation rate control algorithm can significantly improve the system utility of uncontrolled competition between nodes."
a pattern modulation based irs scheme for space shift keying communication system,"In this letter, we propose a novel intelligent reflecting surface (IRS) aided receive generalized space shift keying (RGSSK) wireless communication scheme utilizing IRS reflection patterns to achieve high spectral efficiency transmission. In this scheme, additional bits are transmitted as a pattern information defined by the proposed group pattern strategy, while the IRS elements are divided for the RGSSK realization. Theoretical error performance is discussed with a joint maximum likelihood detector under the measurement of average bit error rate. Computer simulation results reveal the flexibility and reliability of this scheme with high spectral efficiency."
can channels be fully inferred between two antenna panels?,"This letter considers a two-panel massive multiple-input multiple-output (MIMO) communication system, where the base station (BS) is equipped with two antenna panels that may use different frequency bands for communication. By exploiting the geometric relationships between antenna panels, efficient channel inference methods across antenna panels are proposed to reduce the overhead of real-time channel estimation. Four scenarios are considered, namely far-field free-space, near-field free-space, multi-path sharing far-field scatterers, and multi-path sharing near-field scatterers. For both far-field and near-field free-space scenarios, we show that the channel of one panel can be fully inferred from that of the other panel, as long as the multi-path components (MPCs) composing the channel can be resolved. On the other hand, for the multi-path scenarios sharing far-field or near-field scatterers, only the angles or range of angles of the MPCs can be inferred, respectively. Simulation results based on commercial 3D ray-tracing software are presented to validate our developed channel inference techniques."
frequency-doppler division multiplexing modulation—a waveform design for high doppler communications,"This letter presents a novel multicarrier waveform scheme for high Doppler communications, referred to as frequency-Doppler (FD) division multiplexing (FDDM). The FDDM enables the conversion of the time-varying channel representation in the time-frequency (TF) domain to a static FD domain channel composed of independent Doppler taps. Distinguished from orthogonal frequency division multiplexing (OFDM), FDDM modulates symbols in the FD domain, entailing each symbol to be spread over the entire frame time. Thus, the Doppler diversity can be achieved when a maximum ratio combining (MRC) detector is employed at the receiver. Simulation results show that FDDM outperforms OFDM in high-mobility scenarios. Moreover, the FDDM scheme has been shown to achieve comparable performance to the two-step orthogonal time frequency space (OTFS) approach as well as a better adaptability to the well-established TF domain techniques compared to some low-complexity OTFS implementations."
transmit power minimization for ris-assisted mimo-noma system,"Reconfigurable intelligent surfaces (RISs), especially the simultaneous transmitting and reflecting RISs (STAR-RISs), can be integrated with multiple-input mutiple output (MIMO) and non-orthogonal multiple access (NOMA) to improve coverage and save power usage. In this letter, we investigate a RIS-MIMO-NOMA system in a certain scenario, with focus on the system’s power consumption. To be specific, instead of the traditional clustering-based inter-user NOMA, inter-group NOMA is proposed to reduce total transmit power of RIS-MIMO-NOMA system. In order to solve the power minimization problem, the beamforming and phase shifts optimization are jointly designed. To address the beamforming optimization problem, the MMSE filters are exploited and iterative method is adopted, and in order to optimize phases, sequential rotation (SR) scheme is proposed. The numerical simulation results reveal the connection between the system’s parameters and overall transmit power, and show that for RIS-MIMO-NOMA system, the novel inter-group NOMA scheme is better than traditional clustering-based inter-user NOMA scheme in the total power consumption."
fast multibeam training for ris-assisted millimeter wave massive mimo,"For reconfigurable intelligent surface (RIS)-assisted mmWave massive MIMO, we propose a fast multibeam training (FMT) scheme with two stages. In the first stage, we find a multibeam together with the RIS reflection coefficients best matching the LoS links or the cascaded LoS links, where all the RISs use the same reflection coefficients at the same time to reduce the overhead of beam training. In the second stage, we find a DFT codeword best matching the LoS links or the cascaded LoS links for the BS instead of the multibeam. Different from the FMT scheme that uses a single-layer DFT codebook, in the proposed fast hierarchical multibeam training (FHMT) scheme we use a multi-layer hierarchical codebook, where in each layer only two wide beams are used to cover the angle space of interest, and the wide beams are narrowed down from top layer to bottom layer. Simulation results show that significantly smaller training overhead can be achieved by the FMT and FHMT schemes than the baseline scheme with slightly worse performance."
environment topology oriented fingerprint localization in indoor nlos scenarios,"Previous studies in fingerprint localization have primarily used feature comparison for user equipments’ (UEs’) position estimation. The estimation accuracies heavily rely on the constructed feature and its sampled resolution. This work presents an environment-oriented fingerprint localization scheme in an indoor non-line-of-sight (NLoS) scenario, which first finds the locations of scatters that reflect signals from the base station (BS) to UEs. Given the locations of BS and scatters, we match each scatter with the estimated time-of-arrivals (ToAs) of the BS-scatter-UE links. This allows us to compute the ToAs from the scatters to UEs and convert the NLoS localization problem into a line-of-sight (LoS) one. Simulation results demonstrate that we can estimate the scatters’ positions with centimeter-level accuracy and about 90% of 1000 uniformly distributed UEs have localization errors less than 0.8m."
tdoa-based decisions gathering scheme for optical wireless sensor networks,"This letter introduces an innovative decision-gathering scheme for an Optical Wireless Sensor Network (OWSN) with the primary goal of minimizing the decision error rate (DER). The proposed scheme implies that each sensor node is equipped with a Corner Cube Reflector (CCR), which according to its local decision, reflects the optical beam back to the Fusion Center (FC) or circulates it to another node. Then, the FC employs the Time Difference of Arrival (TDoA) method to identify the local decisions of nodes and generate a global decision. A closed-form expression of the DER in terms of false-alarm and miss-detection rates is derived. Additionally, comparative assessments via Matlab simulation against state-of-the-art reporting schemes are conducted. The analytical and simulation results of this letter reveal a noteworthy enhancement in DER of the proposed scheme at high numbers of nodes and low levels of signal power, demonstrating a substantial superiority over their counterparts of reporting schemes."
accelerating pro-admm-hl penalized algorithm for decoding binary ldpc codes,"The alternating direction method of multipliers (ADMM) approach to decoding low-density parity-check (LDPC) codes has garnered lots of attention due to its superior error correction performance in error floor regions. However, improving convergence characteristic of ADMM decoding efficiently remains to be a crucial but challenging issue for practical application. In order to tackle this challenge, in this letter we first propose an efficient Pro-ADMM-based decoding algorithm framework by inserting additional quadratic proximal terms to each iteration of ADMM decoding for stabilizing the variable updates. Second, an message-passing interpretation of Pro-ADMM decoder is considered, and then an improved version based on horizontal layered scheduling, named Pro-ADMM-HL decoder is developed to further enhance the convergence behavior of Pro-ADMM decoding. Additionally, we analyze that the complexity of the proposed Pro-ADMM-HL decoders at each iteration displays linearly to LDPC code length. Finally, the effectiveness of the proposed Pro-ADMM and Pro-ADMM-HL decoding algorithm in terms of error correction performance and convergence characteristic is demonstrated by simulation results."
a radio frequency fingerprinting scheme using learnable signal representation,"Radio frequency (RF) fingerprinting is a promising technique for device authentication due to its advantages of difficult-to-tamper and inimitableness. Rather than employing hand-crafted features, deep learning-based methods that learn low-level signal representation from raw signals have been explored recently. This letter proposes a novel RF fingerprinting scheme using learnable short-time Fourier transform (STFT) and convolutional neural network (CNN). Instead of representing radio signals by spectrograms from a fixed STFT and processing signal representation and classification separately, this approach integrates a parameterized STFT-based signal representation module and a CNN classifier into a single framework. The signal representation module is jointly trained with the CNN classifier using a single identification loss, transforming the input radio signals into spectrograms desired by the CNN classifier. Experimental results show that the RF fingerprint identification accuracy of the proposed scheme with learnable signal representation is significantly improved compared to baseline schemes with traditional hand-crafted signal representations."
non-coherent phase compensated sphere detector for partial response cpm,"Continuous phase modulation (CPM) has been widely used in wireless communications, as its continuous phase and constant envelop lead to high bandwidth and power efficiency. Non-coherent detection of CPM is promising in real applications, as carrier phase recovery is not necessary. However, there is a performance gap between the non-coherent and coherent detections, especially for partial response CPM. In this letter, a non-coherent phase-compensated sphere detector (PC-SD) is proposed. Under a same observation length, the proposed non-coherent PC-SD significantly outperforms the conventional non-coherent maximum-likelihood detector for partial response CPM, with a much lower computational complexity. Furthermore, the proposed non-coherent PC-SD also outperforms the state-of-the-art delay-optimized differential detector, and reduces the gap between non-coherent and coherent detectors to only 1 dB. Finally, the proposed non-coherent PC-SD is very robust against Doppler shift."
channel estimation for ris assisted thz systems with beam split,"Reconfigurable intelligent surface (RIS) is considered to be a promising technology for future terahertz (THz) communications. However, due to ultra bandwidth and large scale of antenna arrays at base station and RIS, RIS-assisted THz communication would suffer from severe beam split effect, which poses significant challenges in channel estimation. In this letter, we propose a novel cascaded channel estimation scheme, i.e. regularized sensing beam split based orthogonal matching pursuit (RSBS-OMP) for a practical RIS-assisted wideband THz multi-user system. The cascade channel estimation is formulated as a sparse parameter recovery problem and RSBS-OMP algorithm is utilized to estimate channel parameters. Numerical simulations show that performance of the proposed RSBS-OMP method outperforms existing algorithms in terms of normalized mean-square-error."
intelligent reflecting surface-assisted caching cellular network in an urban environment: access strategy and success probability analysis,"Intelligent reflecting surface (IRS), as an emerging hardware which could reflect signals towards any direction, is suitable for improving network coverage in urban environments. In this letter, we combine blockages with IRS and design a mechanism for signals to cross blockages, thereby establishing a “base station-blockage-user” cascaded channel. To analyze the network performance, we use stochastic geometry to model urban networks and analyze the access strategies of typical users, along with the access distance and communication success probability under specific access situations. Meanwhile, we introduce caching mechanism in the network to analyze the impact of complex interference caused by different caching situations. Based on numerical results, we find that the more IRS elements there are, the greater the possibility of access through the IRS. Furthermore, we discover that the quality of communication will not always improve with higher base station density due to the enhancement of interference signals. Moreover, under the popularity model adopted in this letter, we find that a more skewed caching policy will achieve better performance."
energy efficiency maximization for ris-assisted miso symbiotic radio systems based on deep reinforcement learning,"In this letter, we consider a reconfigurable intelligent surface (RIS)-assisted multiple-input single-output symbiotic radio (SR) system. In order to investigate short-packet transmissions in SR system, both direct and backscatter signal packets are considered to have finite blocklength. According to different modulation schemes on RIS, we investigate the ON/OFF-based reflection and binary phase shift keying modulation schemes, and attain the average achievable rates of the SR system. Then, an energy efficiency maximization optimization problem is formulated by jointly optimizing transmit beamforming vector at the base station and the phase shift matrix at the RIS. Finally, we develop a novel deep reinforcement learning (DRL)-based framework to solve this non-convex optimization problem. Simulation results show that the proposed DRL-based framework can achieve higher energy efficiency and better convergence performance than the current DRL-based framework."
flag vector assisted multi-user semantic communications for downlink text transmission,"Semantic communication has become a promising paradigm tailored for multi-user intelligent communications. Existing semantic methods for multi-user schemes assume that the receiver sends channel state information (CSI) feedback to the transmitter, which is not always realistic. In this work, we design a feedback-free scheme called Multi-user Efficient Transmission DeepSC (MET_DeepSC) for multi-user semantic communication. The idea is to utilize dedicated flag vectors for the identification of different users. We embed these flag vectors on both the transmitter and receiver sides, and thus the feedback of CSI is no longer needed. We also propose a fusion mechanism that compresses the semantic messages of all the users into a single signal. In this way, all the users’ messages can be simultaneously sent, relieving the transmission workload. Simulation results show that the MET_DeepSC transmits multi-user messages without additional resources at the cost of only slight performance degradation and outperforms the baselines."
a hybrid envelope-iq moment-based non-data-aided snr estimator for qpsk,"In this work, we investigate non-data-aided (NDA) signal-to-noise ratio (SNR) estimation for quadrature phase-shift keying (QPSK) communications over the additive white Gaussian noise (AWGN) channel. We propose a moment-based estimator that exploits the 2nd and 4th-order moments of simultaneously the envelope and the complex values of the received signal. We show that the suggested estimator outperforms existing 2nd and 4th-order moment-based estimators and that it achieves asymptotically the non-data-aided normalized Cramér–Rao lower bound (NDA-NCRLB). Besides, we analytically justify the performance of the suggested estimator with respect to classical estimators, including in the presence of residual phase noise."
model-driven deep learning assisted detector for otfs with channel estimation error,"Orthogonal Time Frequency Space (OTFS) technique has received significant research attentions as a potential solution for ensuring robust and reliable communication in high-mobility mobile communication scenarios in recent years. In this letter, we propose a model-driven deep learning based orthogonal approximate message passing (OAMP) detector to harvest the time and frequency diversity promised by OTFS modulation and improve the detection performance in the presence of channel estimation error. The intelligent detector is designed by unfolding the OAMP detector with adding several learnable parameters. Simulation results demonstrate that, with much reduced complexity and much fewer parameters, the proposed detector can achieve better error performance under channel estimation errors compared with other nonlinear detectors."
direction estimation of the attacked signal in pbch of 5g nr,"This letter investigates the jamming attack in the physical broadcast channel (PBCH) of the fifth generation (5G) new radio (NR) that conveys critical information of the cell called master information block (MIB). Since smart attack on PBCH is simply possible using the information of synchronization signal block (SSB) that is unencrypted during the initial access, this channel is one of the most effective choices from a jammer’s point of view. In this study, we propose a hypothesis test to detect the presence of a jamming attack in the PBCH block and, furthermore, we estimate the principal direction of the attacked PBCH demodulation reference signal (PBCH DMRS) that significantly deviates under that attack. These achievements are also presented in the form of semi-definite programming (SDP) relaxation. PBCH DMRS is located at 25% of the PBCH block and is vital for PBCH extraction to initiate a radio connection between user and an appropriate cell. Simulation results evaluate the proposed method in various aspects and prove its superiority over the recent competing methods."
orthogonal chirp division multiplexing based on dictionary theory for integrated sonar and communication system,"The complexity of the underwater acoustic (UWA) channel, such as severe Doppler expansion, is a major challenge when designing waveform and signal processing methods for the integrated sonar and communication (ISC) system. In this letter, dictionary theory is applied to signal design and a dictionary-theory-based orthogonal chirp division multiplexing (Dic-OCDM) signal is proposed. The geometric transformations for constructing the structured dictionary are used to construct the modulation matrix of the Dic-OCDM. The generated Dic-OCDM signal has a larger subcarrier spacing and thus is more tolerant to Doppler expansion. Simulation results show that the proposed Dic-OCDM signal can effectively improve the communication performance with similar detection performance compared to the OCDM signal."
exploiting fdd channel reciprocity for physical layer secret key generation in iot networks,"The utilization of physical layer Secret Key Generation (SKG) is increasingly prevalent in securing wireless communication within Internet of Things systems, particularly in Narrow-band IoT. While most key-generation schemes are tailored for Time Division Duplex (TDD) systems, generating secret keys in Frequency Division Duplex (FDD) systems presents challenges due to the distinct frequency bands for uplink and downlink. In response to this, we propose an efficient FDD-based key generation technique that capitalizes on the reciprocity of scattering matrix parameters <inline-formula> <tex-math notation= LaTeX >$S_{12}$ </tex-math></inline-formula> and <inline-formula> <tex-math notation= LaTeX >$S_{21}$ </tex-math></inline-formula> within the same frequency range. Specifically, we harness the capabilities of MUSIC algorithm during the direction of arrival estimation phase. Numerical results demonstrate promising outcomes in addressing key challenges, including randomness, and Key Disagreement Ratio (KDR)."
a toeplitz preprocessing method for doa estimation with integrated model mismatch,"In the field of array signal processing, it is crucial to estimate the information of the direction of arrival (DOA). However, the DOA estimation performance will be deteriorated significantly in the scenario with system imperfections. In this letter, the DOA estimation problem is investigated, and a novel system model with integrated model mismatch is formulated by combining channel amplitude-phase inconsistency, sensor position perturbation and mutual coupling. Then, after analyzing the performance of the multiple signal classification (MUSIC) in the scenario with integrated model mismatch, an iterative Toeplitz preprocessing method is proposed for the MUSIC algorithm to maintain the Toeplitz property during obtaining the covariance matrix of the received signals. Finally, simulation results are given to show the estimation performance, and a prototype system is tested in the anechoic chamber. Results show that the proposed method outperforms the existing methods in the scenario with model mismatches."
fair wireless federated learning through the identification of a common descent direction,"In Federated Learning (FL), varying local dataset distributions among clients can result in unsatisfactory performance for some, leading to an unfair model. While some prior works attempted to resolve this issue, their approaches fall short of training a fair model in real-world scenarios where imperfections in wireless channels cause the server to receive noisy versions of local updates. To tackle this issue, in this letter, we treat FL as a multi-objective minimization problem, and develop a fair FL algorithm that explicitly accounts for the inherent imperfections of wireless channels. Particularly, we modify the classical multiple gradient descent algorithm to assist the server in identifying a common descent direction for all local objectives based on the received noisy gradients. Additionally, we evaluate the performance of the proposed method via some experiments."
enhanced joint source-channel polarization effect based on polarizing matrix extension,"In this letter, we propose a joint source-channel coding scheme based on polarizing matrix extension (PME-JSCC). The PME-JSCC can combine channel received signal and source side information to form a longer polar code. We extend the source encoding matrix and place channel bits on the extended bits. Due to the lower triangular structure of the polarizing matrix, source bits will not be changed by channel bits. The PME-JSCC can obtain enhanced joint source-channel polarization (JSCP) effect. This effect enhances the reliabilities of both channel bits and source encoded bits simultaneously. The bound on the block error probability for PME-JSCC is improved. And the PME-JSCC can be proved to reach the fundamental limit on JSCC. Simulation results show that the PME-JSCC scheme outperforms the DP-LDPC and the D-Polar codes under the joint successive cancellation list (J-SCL) decoder and can approximate the JSCC finite length bound in the short blocklength regime."
hard-decision decoding algorithms for ldpc codes based on matching pursuit,"This letter presents a novel binary matching pursuit (BMP) algorithm for the decoding of hard-decision low-density parity-check (LDPC) codes. The traditional matching pursuit algorithm over GF(2) is susceptible to mismatching and cause a chain of errors. To overcome this problem, two strategies are proposed, one is to introduce a kind of new matching reliability, and the other is to adopt a scheme of multiple decoding modules. Simulation results show that the proposed algorithm not only greatly outperforms the bit-flipping (BF) algorithm, but also outperforms the hybrid soft-decision algorithm such as weighted BF algorithm in error performance, and has the advantage of low complexity."
reed-solomon coded probabilistic constellation shaping for molecular communications,"Probabilistic constellation shaping (PCS) is a promising technique employed in molecular communications, utilizing molecular shell mapping (MSM). However, the performance of MSM, particularly its bit error rate (BER), falls short when the exact channel state information is unavailable. To address this challenge and enhance robustness, we propose a scheme known as Reed-Solomon coded PCS (RS-PCS) scheme. This approach combines shaping and coding through a parallel transmitter structure, preserving the shaped distribution at the output of the RS encoder. In addition, we develop a low-complexity receiver that leverages the intra-sequence interference. Our numerical results on BER clearly demonstrate that the proposed RS-PCS scheme outperforms existing schemes that only consider the PCS or RS coding techniques alone."
optimal sliding window selection in non-overlapping backoff algorithm for ieee 802.15.6 wban,"This letter presents a novel Sliding Window selection scheme tailored for optimizing the Non-Overlapping Backoff Algorithm (SW-NOBA). SW-NOBA is devised to tackle inter-priority collisions, while minimizing instances of intra-priority collisions. Its adaptive nature, dynamically responding to channel conditions influenced by factors such as node density, collision occurrences, and successful data transmissions, allows SW-NOBA to enhance the overall utilization of superframes. Evaluating SW-NOBA’s efficacy involves a comparative analysis with two benchmarks: the Binary Exponential Backoff (BEB) and the traditional Non-Overlapping Backoff Algorithm (NOBA). The findings demonstrate that SW-NOBA significantly amplifies superframe utilization. Its introduction results in significant improvements in individual throughput, cumulative throughput, and latency when contrasted with BEB and NOBA."
modeling and analysis of physical layer security of otfs systems under transmit antenna selection and passive eavesdropping,"Secrecy outage probability (SOP) of orthogonal time frequency space (OTFS) systems is analyzed under transmit antenna selection (AS), passive eavesdropping and practical pulse shaping. New expressions for signal-to-noise ratio (SNR) at the legitimate receiver, SNR at the eavesdropper and SOP are developed. The analysis exploits the block diagonal nature of the time-domain channel, block circulant nature of the delay Doppler channel, statistical modeling based on gamma distribution, order statistics and Gauss-Laguerre quadrature. We also present asymptotic analysis to analyze the secrecy diversity order and secrecy array gain. Results are presented to elucidate the impact of number of antennas, speed, target secrecy rate and number of radio frequency chains on SOP. Benchmarking against no AS and full complexity system is presented to illustrate the performance complexity trade-off."
authentication method for spoofing protection in communication and navigation satellites: utilizing atmospheric signature,"The integration of satellite and terrestrial networks would generate more opportunities for various kinds of cyber attacks, such as spoofing. In this study, we propose a novel signal-processing algorithm for improving the physical layer security of integrated satellite-terrestrial networks (ISTN). The proposed algorithm is based on utilizing the atmospheric signature associated with the received signal at the ground station that causes rapid variations in the signal. We leverage the characteristics of spatial time-frequency signature caused by atmospheric channel associated with incoming signals at the ground station from different satellites to differentiate among the sources from which the signal has been transmitted. The various parameters extracted from the rapidly varying signal component are then provided as inputs to the machine learning algorithm for detecting the legitimate satellite. The algorithm is validated against the measured data obtained at a site located in Israel. The results shows very low false alarm (<inline-formula> <tex-math notation= LaTeX >$< 2 \%$ </tex-math></inline-formula>) and missed detection rate (<inline-formula> <tex-math notation= LaTeX >$< 1 \%$ </tex-math></inline-formula>) while the authentication rate is quite high (<inline-formula> <tex-math notation= LaTeX >$> 97 \%$ </tex-math></inline-formula>)."
